"Level 1","Level 2","Level 3","Level 4","Priority","Progress","Start","Due","Duration (Days)","Milestone","Resources",
"QRS API","How to assign a custom property to a resource?","The only thing we need to do is add an extra object to the array of custom properties",,,,,,,,,
"QRS API","How to assign a custom property to a resource?","```JSON
""customProperties"": [
   {
      ""value"": ""chosenValue""
       ""defininition"": {
         ""id"": ""<ID to definition you have>""
      }
]
```",,,,,,,,,
"QRS API","QRS - architecture diagram","QRS - architecture.png",,,,,,,,,
"QPS - Proxy API","What is the Qlik Sense proxy?","The ""entry door"" to Qlik Sense (most of the times)",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","What is the Qlik Sense proxy?","Handles authentication: login/logout",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","What is the Qlik Sense proxy?","Creates a session for the user",,,,,,,,,
"QPS - Proxy API","What is the Qlik Sense proxy?","So if multiple devices or IFrames connect, they share the same context or session state (selections etc.)",,,,,,,,,
"QPS - Proxy API","When do you use the QPS API?","If you have an external system (like a SaaS platform) and you want to:
- Login/logout users
- Create Single Sign On
- Pass authorizations (group memberships) from external system to Qlik Sense",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","When do you use the QPS API?","Other cases
- session sharing
- load balancing",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Remember: You don't store credentials in Qlik Sense","QPS - Qlik does not store users and passwords.png",,,,,,,,,
"QPS - Proxy API","When to use which authentication method?","<q>You connect Qlik Sense to the method ""used today"" by the SaaS platform</q>",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Qlik Sense supported authentication methods.","# You create a virtual proxy per authentication method",,,,,,,,,
"QPS - Proxy API","Qlik Sense supported authentication methods.","Windows - Active Directory",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Qlik Sense supported authentication methods.","Ticket",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Qlik Sense supported authentication methods.","Header",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Qlik Sense supported authentication methods.","SAML",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Qlik Sense supported authentication methods.","[JWT](https://github.com/goldbergjeffrey/qs-jwt-examples) (JSON Web tokens) [example code](https://github.com/qlik-oss/enigma.js/blob/master/examples/authentication/sense-using-jwt/jwt.js)",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Qlik Sense supported authentication methods.","QPS - virtual proxy per authentication method.png",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","When to use which authentication method? (2)",">With SaaS that is ticketing or SAML most of the time",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","The URL or prefix used triggers a specific virtual proxy","#If you use an URL (e.g. in IFrame)",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","The URL or prefix used triggers a specific virtual proxy","- https://presales1:81/sense/app/f094b3f0-529f-4c4d-9a60-a1305c8c19b0
- https://presales1:81/*anon*/sense/app/f094b3f0-529f-4c4d-9a60-a1305c8c19b0
- https://presales1:81/*ticket*/sense/app/f094b3f0-529f-4c4d-9a60-a1305c8c19b0",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","The URL or prefix used triggers a specific virtual proxy","#Use the prefix, If you use an API",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","The URL or prefix used triggers a specific virtual proxy","
```
var config = {
 host: ""saasdemo.qlik.com"",
 prefix: ""/anon/"",
 port: 81,
 isSecure: false;
}
```",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Example: create a single sign on with a SaaS platform","QPS - introduction to security flow.png",,"","","","","         0","0","Multiple days, Technical - 2 hours",
"QPS - Proxy API","Example: create a single sign on with a SaaS platform","We re-use your existing way of authenticating users. We insert a small piece of code inside your existing ""security module.” In this module you already know who the user is (authentication) and what his rights are (authorization). The only thing we need to do is create a trust relationship between your server and the new Qlik Sense server (via an SSL certificate exchange), and send this information about the user (user ID, group membership) in a JSON object to Sense (we call this ticketing).",,,,,,,,,
"QPS - Proxy API","Example: create a single sign on with a SaaS platform","Based on the user ID and group membership streams, apps and sheets (called ""resources"" in our rule based security model) are either shown or not. Let's say we start simple and each customer can only view their own dashboards. Since we gave each customer their own stream, we can grant access if the name of the stream (the company name) matches the name of the company we received from the website in the ticket. This can be controlled by adding 1 row of security configuration: User.group = resource.name.",,,,,,,,,
"QPS - Proxy API","Example: logout a user via the QPS API","API - logout user.png log a user out via the qps api",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","Example: logout a user via the QPS API","# javascript code",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","Example: logout a user via the QPS API","```javascript
 var RESTCALL = 'https://integration.qlik.com/qps/user';
     try {
         $.ajax({
             method: 'DELETE',
             url: RESTCALL
         }).done(function(res) {
             console.log('the user is now logged out!');
         })
     } catch (err) {
         console.error(err);
     }
```",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","Connecting to the QPS API","##Make sure you check the following",,,,,,,,,
"QPS - Proxy API","Connecting to the QPS API","- The request must be authenticated",,,,,,,,,
"QPS - Proxy API","Connecting to the QPS API","- An Xrfkey must be passed to prevent cross-site scripting attacks",,,,,,,,,
"QPS - Proxy API","Connecting to the QPS API","###Example QPS REST API call",,,,,,,,,
"QPS - Proxy API","Connecting to the QPS API","```
https://<QPS machine name>:4243/qps/{virtual proxy/}user
```",,,,,,,,,
"QPS - Proxy API","Connecting to the QPS API","[See Qlik help for more info about the QPS API](https://help.qlik.com/en-US/sense-developer/3.1/Subsystems/ProxyServiceAPI/Content/ProxyServiceAPI/ProxyServiceAPI-Introduction.htm)",,,,,,,,,
"QPS - Proxy API","Question about QPS entry points....","<q>Did you notice the QPS has a front door (port 80/443) and a back door? (4243)</q>",,,,,,,,,
"QPS - Proxy API","How to create an authenticated connection to the QPS API? ","Windows authentication",,,,,,,,,
"QPS - Proxy API","How to create an authenticated connection to the QPS API? ","Header authentication",,,,,,,,,
"QPS - Proxy API","How to create an authenticated connection to the QPS API? ","Certificates",,,,,,,,,
"QPS - Proxy API","How to authenticate with a Windows user account","You must send requests via the proxy server URL",,,,,,,,,
"QPS - Proxy API","How to authenticate with a Windows user account","```
https://<QPS machine name>:4243/qps/{virtual proxy/}user
```",,,,,,,,,
"QPS - Proxy API","How to authenticate with the server certificate?","To authenticate using this method:
- The location where the authentication request originates must have a copy of the client SSL certificate.
- If you plan to access the APIs from a remote server, you must export client certificates from the Qlik Management Console (QMC) and install them on the calling server.",,,,,,,,,
"QPS - Proxy API","How to authenticate with the server certificate?","[See exporting certificate](https://help.qlik.com/en-US/sense/3.1/Subsystems/ManagementConsole/Content/export-certificates.htm)",,,,,,,,,
"QPS - Proxy API","Ticketing","<q>Ticketing</q>",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Ticketing - Browser redirects explained","QPS - authentication redirect flow in browser for dummies.png Javascript updates the URL in the browser all the time to ensure a next steps happens somewhere else  (authentication redirects). The change of the URL is triggered by the authentication redirect field in the virtual proxy. 

In this field you can put any webpage that can act as a piece of code that can determine who the user is. For example by presenting a login form, or by requesting it from Windows AD. Most of the time the user is already logged in in the SaaS platform page. So this page can just read the session cookie from SaaSPlatformserver/sso",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","In your SaaS platform you authenticate the user. ",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","flow - ticketing authentication for dummies.png",,"","","","","         0","0","Multiple days, Technical - 2 hours",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","https://youtu.be/M49nv6on5Eg?list=PLqJfqgR62cVAZxS34WGnByjASKrGf0Fpk Video: end to end security integration flow (1M)",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","https://youtu.be/iamo6RLc5Pg?list=PLqJfqgR62cVAZxS34WGnByjASKrGf0Fpk Ticketing deep dive intro video (21M)",,"","","","","         0","0","Technical - 1 day",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","Next you create an object with the user information (like a passport). 
- You can insert any value you need to use to authorize on.  
- Your SaaS platform can send this info to Qlik Sense by requesting a ticket at the QPS API.
- Qlik will return a ""ticket"" (a ""number"") which you have to append in the URL to get access.",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","The ticket (like a passport) contains
- the UDC
- the userID
- his group memberships",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","You will group all users per tenant in a UDC. ",,,,,,,,,
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","```
var passport = {
            'UserDirectory': customer, 
            'UserId': user.name, 
            'Attributes': [{ 'group': customer.name.toUpperCase() },
                { 'group': user.country.toUpperCase() },
                { 'group': user.group.toUpperCase() }
            ]
        }
```",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Ticketing introduction - create ticket (passport)","[See the source code](https://github.com/QHose/QRSMeteor/blob/master/imports/API/server/QPSFunctions.js#L49)",,,,,,,,,
"QPS - Proxy API","Ticketing - request ticket","Supply the passport when you request an access ticket for Qlik Sense",,,,,,,,,
"QPS - Proxy API","Ticketing - request ticket","```
call.request = proxyRestUri + 'ticket';         
call.response = HTTP.call('POST', call.request, {
            'npmRequestOptions': certicate_communication_options,
            headers: authHeaders,
            params: { 'xrfkey': senseConfig.xrfkey },
            data: passport //the user and group info for which we want to create a ticket
        });
```",,,,,,,,,
"QPS - Proxy API","Ticketing - request ticket","Authenticate your call via certificates
```
 export var certicate_communication_options = {
        rejectUnauthorized: false,
        hostname: _senseConfig.SenseServerInternalLanIP,
        headers: {
            'x-qlik-xrfkey': _senseConfig.xrfkey,
            'X-Qlik-User': ""UserDirectory=PRESALES1;UserId=Qlik"",
            'Content-Type': 'application/json'
        },
        key: _certs.key,
        cert: _certs.cert
    };
```",,,,,,,,,
"QPS - Proxy API","Ticketing - request ticket","[See the source code](https://github.com/QHose/QRSMeteor/blob/master/imports/API/server/QPSFunctions.js#L165)",,,,,,,,,
"QPS - Proxy API","Ticketing - create redirect URL for the user","```
redirectURI = ticketResponse.TargetUri + '?QlikTicket=' + ticketResponse.Ticket;
```",,,,,,,,,
"QPS - Proxy API","Video - ticketing with .NET","https://youtu.be/k22DqQsWnuA",,,,,,,,,
"QPS - Proxy API","Video - ticketing with Java","https://youtu.be/qjxcsQH-Drk",,,,,,,,,
"QPS - Proxy API","Video - ticketing with Node","https://youtu.be/gtN-M5huK2Y",,,,,,,,,
"QPS - Proxy API","Use ticketing without the extra redirect","Its possible to directly pass on a ticket the first time you make a call to a static asset in Qlik Sense. See the comment from Alex below
- if you do ticketing how it works is that you get a ticket from your auth module and then you fetch a static resource from behind the proxy such as the require.js file with `qlikTicket=<ticket value>` appended to the url. The proxy will see the ticket, validate it and consume the ticket and if it's a valid ticket it will send the resource back to the browser with a session cookie attached to the response. The browser will then append the session cookie to future requests and the proxy will see the session cookie and let the requests through",,,,,,,,,
"QPS - Proxy API","Using JWT","Follow these instructions to setup your proxy and learn the [flow] (https://support.qlik.com/articles/000034966)",,,,,,,,,
"QPS - Proxy API","Using JWT","#JWT authentication flow",,,,,,,,,
"QPS - Proxy API","Using JWT","qps jwt authentication flow.png There is no authentication redirect in the Qlik Sense virtual proxy, so make sure the user has a valid JWT token before hitting Qlik Sense. Token contains userID and his groups to be used for authorization by the Sense security rules . Before Qlik Sense charts can be shown (or any API call can be made) a user needs to be authenticated. Since we use cookies it is not required to present a JWT token with each request. (But if you do, it will be analyzed). Your config object should use your JWT proxy",,,,,,,,,
"QPS - Proxy API","Using JWT","#Detailed instructions",,,,,,,,,
"QPS - Proxy API","Using JWT","Virtual proxy setup",,,,,,,,,
"QPS - Proxy API","Using JWT","qps jwt virtual proxy setup.png select JWT in virtual proxy settings. ",,,,,,,,,
"QPS - Proxy API","Using JWT","Create the web token",,,,,,,,,
"QPS - Proxy API","Using JWT","qps jwt io.png",,,,,,,,,
"QPS - Proxy API","Using JWT","You can debug your login by using the browser network tab or see logs in `C:\ProgramData\Qlik\Sense\Log\Proxy\Trace`",,,,,,,,,
"QPS - Proxy API","Using JWT","QPS - debug authentication failures like ticket or jwt.png get a token via jwt.io",,,,,,,,,
"QPS - Proxy API","Using JWT","qps - jwt browser console.png check jwt in the browser console",,,,,,,,,
"QPS - Proxy API","Using JWT","add the authorization header when you make your request",,,,,,,,,
"QPS - Proxy API","Using JWT","qps jwt add authorization header.png add the authorization header when you make your request",,,,,,,,,
"QPS - Proxy API","Using JWT","> Note, if you get a 400 error it means you forgot the basic stuff like linking it to a proxy, or setting the virtual proxy white list etc. ",,,,,,,,,
"QPS - Proxy API","Using JWT","After a successful login you will see this",,,,,,,,,
"QPS - Proxy API","Using JWT","qps jwt succesful login.png screendump jwt succesful login",,,,,,,,,
"QPS - Proxy API","Using JWT","# Example JS [code](https://github.com/qlik-oss/enigma.js/blob/master/examples/authentication/sense-using-jwt/jwt.js)",,,,,,,,,
"QPS - Proxy API","Using JWT","```
const enigma = require('enigma.js');
const WebSocket = require('ws');
const path = require('path');
const fs = require('fs');
const jwt = require('jsonwebtoken');

const schema = require('enigma.js/schemas/12.20.0.json');

// Your Sense Enterprise installation hostname:
const senseHost = 'localhost';

// Your configured virtual proxy prefix for JWT authentication:
const proxyPrefix = 'jwt';

// The Sense Enterprise-configured user directory for the user you want to identify
// as:
const userDirectory = 'your-sense-user-directory';

// The user to use when creating the session:
const userId = 'your-sense-user';

// The Sense Enterprise-configured JWT structure. Change the attributes to match
// your configuration:
const token = {
  directory: userDirectory,
  user: userId,
};

// Path to the private key used for JWT signing:
const privateKeyPath = './keys/private.key';
const key = fs.readFileSync(path.resolve(__dirname, privateKeyPath));

// Sign the token using the RS256 algorithm:
const signedToken = jwt.sign(token, key, { algorithm: 'RS256' });

const config = {
  schema,
  url: `wss://${senseHost}/${proxyPrefix}/app/engineData`,
  // Notice how the signed JWT is passed in the 'Authorization' header using the
  // 'Bearer' schema:
  createSocket: (url) => new WebSocket(url, {
    headers: { Authorization: `Bearer ${signedToken}` },
  }),
};

const session = enigma.create(config);

session.open().then((global) => {
  console.log('Session was opened successfully');
  return global.getDocList().then((list) => {
    const apps = list.map((app) => `${app.qDocId} (${app.qTitle || 'No title'})`).join(', ');
    console.log(`Apps on this Engine that the configured user can open: ${apps}`);
    session.close();
  });
}).catch((error) => {
  console.log('Failed to open session and/or retrieve the app list:', error);
  process.exit(1);
});
```",,,,,,,,,
"QPS - Proxy API","Using JWT","[data scramble example with JWT](https://support.qlik.com/articles/000077843)",,,,,,,,,
"QPS - Proxy API","Using JWT","https://youtu.be/LrWoqVeRkwM Setting up a JWT authentication in Qlik Sense",,,,,,,,,
"QPS - Proxy API","Using JWT",">you can remove carriage returns in your certificate using `control + j` in visual studio code.",,,,,,,,,
"QPS - Proxy API","Header","<q>Header authentication</q>",,,,,,,,,
"QPS - Proxy API","When to use header authentication?","Normally used within large environments",,,,,,,,,
"QPS - Proxy API","When to use header authentication?","In which the already have a system that handles the authentication of the user",,,,,,,,,
"QPS - Proxy API","When to use header authentication?","Which inserts a HTTP header so other business applications like Qlik Sense can re-use that information. ",,,,,,,,,
"QPS - Proxy API","When to use header authentication?","ONLY to be used in specific architecture scenarios",,,,,,,,,
"QPS - Proxy API","Header authentication flow","QPS - header auth flow.png Login into authenticating reverse proxy. Reverse proxy sets a header that other systems can read. Configure Qlik Proxy with header auth.. Optional: get groups or (...) via UDC. Users and their authorizations are only stored here, not in Qlik Sense: security module and database",,,,,,,,,
"QPS - Proxy API","Header authentication flow","Header authentication requires the header to persists for each request to the Qlik Sense server",,,,,,,,,
"QPS - Proxy API","Header authentication flow","architecture - authenticating reverse proxy.png",,,,,,,,,
"QPS - Proxy API","Headers should be used wisely","<q>Everyone can just insert his own credentials so always use in combination with reverse proxy</q>",,,,,,,,,
"QPS - Proxy API","Example API request with header authentication","Request from client",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Example API request with header authentication","postman request.png postman request with hdr-user set",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Example API request with header authentication","Response from Qlik Sense",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Example API request with header authentication","postman response.png postman response, a big JSON file with the app ids for example",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","How to setup and configure header authentication","Header authentication can be used as a back-door into your system. Make sure to only use it under the following circumstances:",,,,,,,,,
"QPS - Proxy API","How to setup and configure header authentication","Use only between systems that can fully trust each other.",,,,,,,,,
"QPS - Proxy API","How to setup and configure header authentication","Use only in combination with a firewall, proxy or routing solution.",,,,,,,,,
"QPS - Proxy API","How to setup and configure header authentication","Or, use only in a development environment.",,,,,,,,,
"QPS - Proxy API","How to setup and configure header authentication","See [a manual for configuration on Qlik help](https://help.qlik.com/en-US/sense-developer/3.2/Subsystems/Platform/Content/Examples/config-header-authentication.htm)",,,,,,,,,
"QPS - Proxy API","How to setup and configure header authentication","[Use Qlik Sense with siteMinder](https://qliktechnologies365-my.sharepoint.com/:b:/g/personal/mbj_qlik_com/EWRF8BDRNr1Jpp5mT4ocEAwBRDWTlaDIP7s9gxzPpkerdw?e=J6zYis)",,,,,,,,,
"QPS - Proxy API","How to setup and configure header authentication","QPS - header auth virtual proxy settings 2.png",,"","","","","         0","0","Multiple days",
"QPS - Proxy API","Example code to logout a user via QPS API call","API - logout user.png SaaS platform wants to logout a user in Qlik Sense. User clicks logout in SaaS platform. Browser. Web server (server side). Qlik Sense Proxy. Inter server communication done via REST API calls to QPS using a client certificate (exported from QMC)",,,,,,,,,
"QPS - Proxy API","Example code to logout a user via QPS API call","``` 
The REST API end point = 'https://' + senseConfig.SenseServerInternalLanIP + ':4243/qps/' + senseConfig.virtualProxyClientUsage + '/user/' + UDC + '/' + name + '?xrfkey=' + senseConfig.xrfkey
```",,,,,,,,,
"QPS - Proxy API","Example code to logout a user via QPS API call","``` 
The result of the call via an HTTPS request = HTTP.call('DELETE', call.request, { 'npmRequestOptions': certicate_communication_options })
``` ",,,,,,,,,
"QPS - Proxy API","Example code to logout a user via QPS API call","View [source code](https://github.com/QHose/QRSMeteor/blob/master/imports/api/server/QPSFunctions.js#L474) on GitHub.",,,,,,,,,
"QPS - Proxy API","Get the properties of the current user","QPS - get current logged in user session.png GET THE PROPERTIES OF THE CURRENT USER via a call to /qps/user",,,,,,,,,
"QPS - Proxy API","Server side - SSO with QlikAuth","Use Rikard Braathens [QlikAuth module](https://github.com/braathen/qlik-auth)",,,,,,,,,
"QPS - Proxy API","Server side - SSO with QlikAuth","Example Node.js code",,,,,,,,,
"QPS - Proxy API","Server side - SSO with QlikAuth","```
//Define user directory, user identity and attributes
      var profile = {
        'UserDirectory': 'QLIK', 
        'UserId': 'rikard',
        'Attributes': [{'Group': 'ExampleGroup'}]
      }

      //Make call for ticket request
      qlikauth.requestTicket(req, res, profile);
```",,,,,,,,,
"QPS - Proxy API","Server side - SSO with QlikAuth","See [this page](https://webofwork.com/authenticate-qlik-sense-in-an-nodejs-express-app-on-an-external-web-host/)",,,,,,,,,
"QPS - Proxy API","Single sign on using the session API","With the session API you can basically `reuse the authentication cookie` your SaaS platform already uses today. You forward the cookie name to Qlik Sense via an API call and in this way the user gets automatically authenticated. ",,,,,,,,,
"QPS - Proxy API","Single sign on using the session API","https://youtu.be/q76YLUeK69I Video: introduction to session API",,,,,,,,,
"QPS - Proxy API","Single sign on using the session API","https://youtu.be/oCUjKCFVAzU Video: using the Session API (using .NET)",,,,,,,,,
"QPS - Proxy API","Single sign on using the session API","See more info on the [qlik help](https://help.qlik.com/en-US/sense-developer/September2017/Subsystems/ProxyServiceAPI/Content/ProxyServiceAPI/ProxyServiceAPI-Session-Module-API.htm)",,,,,,,,,
"QPS - Proxy API","SAML Configuration with Okta","https://youtu.be/PoseXCN0-o0 SAML Configuration with Okta",,,,,,,,,
"QPS - Proxy API","SAML with Active Directory Federation Services (ADFS) Part 1","https://youtu.be/qBjTR6Oer0M  SAML with Active Directory Federation Services (ADFS) Part 1",,,,,,,,,
"QPS - Proxy API","SAML with Active Directory Federation Services (ADFS) Part 1","!comment Part One in a series for configuring Active Directory Federation Server and Qlik Sense SAML. Configure certificates and Active Directory Federation Services install. This video uses Qlik Sense certificates to demonstrate trusted communication with an Active Directory server and walks through installing ADFS services.",,,,,,,,,
"QPS - Proxy API","Using the Qlik Proxy Service Ticketing API with IIS","https://youtu.be/MpC2h5y2NRE Using the Qlik Proxy Service Ticketing API with IIS",,,,,,,,,
